Customer_ID,Customer_Name,Region,Segment,City,State,Country,Market,Market2
AP-107204,"Anne Pryor",West,"Home Office",Philadelphia,Texas,"United States",US,"North America"
AP-109151,"Arthur Prichep","Southeast Asia",Consumer,Thane,Sichuan,"New Zealand",APAC,APAC
AP-109152,"Arthur Prichep",South,Consumer,Venice,Veneto,"United Kingdom",EU,EU
AP-109153,"Arthur Prichep",South,Consumer,Tipitapa,Yucatán,Nicaragua,LATAM,LATAM
AP-109154,"Arthur Prichep",West,Consumer,Seattle,Washington,"United States",US,"North America"
AP-7201,"Anne Pryor",Africa,"Home Office",Casablanca,"Grand Casablanca",Zimbabwe,Africa,Africa
AP-7202,"Anne Pryor",EMEA,"Home Office",Ekibastuz,Pavlodar,Kazakhstan,EMEA,EMEA
AP-9151,"Arthur Prichep",Africa,Consumer,Khartoum,Khartoum,Tanzania,Africa,Africa
AP-9152,"Arthur Prichep",EMEA,Consumer,Mamak,Chisinau,Turkey,EMEA,EMEA
AR-103451,"Alex Russell","Southeast Asia",Corporate,Sydney,Singapore,Vietnam,APAC,APAC
AR-103452,"Alex Russell",South,Corporate,Villeneuve-d'Ascq,Vienna,"United Kingdom",EU,EU
AR-103453,"Alex Russell",South,Corporate,"Presidente Dutra",Sergipe,Mexico,LATAM,LATAM
AR-103454,"Alex Russell",East,Corporate,Philadelphia,Texas,"United States",US,"North America"
AR-104051,"Allen Rosenblatt","Southeast Asia",Corporate,Xiangtan,Victoria,Philippines,APAC,APAC
AR-104052,"Allen Rosenblatt",South,Corporate,Vienna,Vienna,Portugal,EU,EU
AR-104053,"Allen Rosenblatt",South,Corporate,Torreón,Managua,Nicaragua,LATAM,LATAM
AR-104054,"Allen Rosenblatt",West,Corporate,Trenton,"New York","United States",US,"North America"
AR-105101,"Andrew Roberts","Southeast Asia",Consumer,Wollongong,Tianjin,Vietnam,APAC,APAC
AR-105102,"Andrew Roberts",South,Consumer,Velletri,Rogaland,Spain,EU,EU
AR-105103,"Andrew Roberts",South,Consumer,"Villa Nueva",Valparaíso,Nicaragua,LATAM,LATAM
AR-105104,"Andrew Roberts",West,Consumer,Tulsa,Pennsylvania,"United States",US,"North America"
AR-105401,"Andy Reiter","Southeast Asia",Consumer,Shenzhen,"West Bengal",Philippines,APAC,APAC
AR-105402,"Andy Reiter",Central,Consumer,Vernon,"Upper Normandy",France,EU,EU
AR-105403,"Andy Reiter",North,Consumer,Toluca,"Santo Domingo",Mexico,LATAM,LATAM
AR-105404,"Andy Reiter",West,Consumer,Woonsocket,"Rhode Island","United States",US,"North America"
AR-105701,"Anemone Ratner","Southeast Asia",Consumer,Yangon,Yangon,Philippines,APAC,APAC
AR-105702,"Anemone Ratner",South,Consumer,"Torre del Greco",Uusimaa,Italy,EU,EU
AR-105703,"Anemone Ratner",South,Consumer,Tegucigalpa,"Santo Domingo",Mexico,LATAM,LATAM
AR-105704,"Anemone Ratner",South,Consumer,Columbus,Georgia,"United States",US,"North America"
AR-108251,"Anthony Rawles","Southeast Asia",Corporate,Pune,"Western Australia",Indonesia,APAC,APAC
AR-108252,"Anthony Rawles",South,Corporate,Villeneuve-le-Roi,Sicily,"United Kingdom",EU,EU
AR-108253,"Anthony Rawles",South,Corporate,"São Miguel dos Campos",Zulia,Venezuela,LATAM,LATAM
AR-108254,"Anthony Rawles",West,Corporate,Vancouver,Washington,"United States",US,"North America"
AR-3451,"Alex Russell",Africa,Corporate,Kigali,Kigali,Zambia,Africa,Africa
AR-3452,"Alex Russell",EMEA,Corporate,Warsaw,Masovia,Turkey,EMEA,EMEA
AR-4051,"Allen Rosenblatt",Africa,Corporate,Kinshasa,Kinshasa,Senegal,Africa,Africa
AR-4052,"Allen Rosenblatt",EMEA,Corporate,Gaziantep,Pavlodar,Ukraine,EMEA,EMEA
AR-5101,"Andrew Roberts",Africa,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
AR-5102,"Andrew Roberts",EMEA,Consumer,Yazd,Yazd,Ukraine,EMEA,EMEA
AR-5401,"Andy Reiter",Africa,Consumer,Nairobi,Nairobi,Morocco,Africa,Africa
AR-5402,"Andy Reiter",EMEA,Consumer,Van,Van,Turkey,EMEA,EMEA
AR-5701,"Anemone Ratner",Africa,Consumer,Mostaganem,Mostaganem,"Democratic Republic of the Congo",Africa,Africa
AR-5702,"Anemone Ratner",EMEA,Consumer,Shiraz,"Razavi Khorasan","Saudi Arabia",EMEA,EMEA
AR-8251,"Anthony Rawles",Africa,Corporate,Lagos,Lagos,Nigeria,Africa,Africa
AR-8252,"Anthony Rawles",EMEA,Corporate,Riyadh,"Razavi Khorasan",Turkey,EMEA,EMEA
AS-100451,"Aaron Smayling","Southeast Asia",Corporate,Surabaya,Singapore,Singapore,APAC,APAC
AS-100452,"Aaron Smayling",South,Corporate,Stockholm,Stockholm,"United Kingdom",EU,EU
AS-100453,"Aaron Smayling",South,Corporate,"Panama City",Panama,Panama,LATAM,LATAM
AS-100454,"Aaron Smayling",West,Corporate,"San Francisco",Virginia,"United States",US,"North America"
AS-100901,"Adam Shillingsburg",Oceania,Consumer,Tianjin,Tianjin,India,APAC,APAC
AS-100902,"Adam Shillingsburg",South,Consumer,Segovia,"North Brabant","United Kingdom",EU,EU
AS-100903,"Adam Shillingsburg",South,Consumer,Valinhos,Sonora,Peru,LATAM,LATAM
AS-100904,"Adam Shillingsburg",West,Consumer,Springfield,Virginia,"United States",US,"North America"
AS-101351,"Adrian Shami","Southeast Asia","Home Office",Yangon,Yangon,Vietnam,APAC,APAC
AS-101352,"Adrian Shami",Central,"Home Office",Munich,Picardy,Netherlands,EU,EU
AS-101353,"Adrian Shami",North,"Home Office","Santo Domingo","Santo Domingo",Mexico,LATAM,LATAM
AS-101354,"Adrian Shami",West,"Home Office","New York City",Washington,"United States",US,"North America"
AS-102251,"Alan Schoenberger","Southeast Asia",Corporate,Yangon,Yangon,Vietnam,APAC,APAC
AS-102252,"Alan Schoenberger",South,Corporate,Villefontaine,Rhône-Alpes,"United Kingdom",EU,EU
AS-102253,"Alan Schoenberger",South,Corporate,"São Paulo",Sucre,Venezuela,LATAM,LATAM
AS-102254,"Alan Schoenberger",West,Corporate,"San Francisco",Utah,"United States",US,"North America"
AS-102401,"Alan Shonely","Southeast Asia",Consumer,Whyalla,Victoria,Vietnam,APAC,APAC
AS-102402,"Alan Shonely",South,Consumer,Venice,Veneto,Italy,EU,EU
AS-102403,"Alan Shonely",South,Consumer,"Villa Frontera",Sinaloa,Mexico,LATAM,LATAM
AS-102404,"Alan Shonely",West,Consumer,Tampa,Virginia,"United States",US,"North America"
AS-102851,"Alejandro Savely",Oceania,Corporate,Zhumadian,Wellington,"New Zealand",APAC,APAC
AS-102852,"Alejandro Savely",South,Corporate,Valencia,Valenciana,Spain,EU,EU
AS-102853,"Alejandro Savely",South,Corporate,Tlalnepantla,"São Paulo",Panama,LATAM,LATAM
AS-102854,"Alejandro Savely",West,Corporate,Seattle,Washington,"United States",US,"North America"
AS-106301,"Ann Steele","Southeast Asia","Home Office",Zhengzhou,"West Bengal","New Zealand",APAC,APAC
AS-106302,"Ann Steele",North,"Home Office",Stavanger,Rogaland,Norway,EU,EU
AS-106303,"Ann Steele",South,"Home Office",Montevideo,Montevideo,Uruguay,LATAM,LATAM
AS-106304,"Ann Steele",West,"Home Office",Seattle,Washington,"United States",US,"North America"
AS-1351,"Adrian Shami",Canada,"Home Office",Edmonton,Alberta,Canada,Canada,"North America"
AS-1352,"Adrian Shami",EMEA,"Home Office",Etimesgut,Southern,Turkey,EMEA,EMEA
AS-2251,"Alan Schoenberger",Africa,Corporate,Lagos,Nord,Nigeria,Africa,Africa
AS-2252,"Alan Schoenberger",Canada,Corporate,Regina,Saskatchewan,Canada,Canada,"North America"
AS-2253,"Alan Schoenberger",EMEA,Corporate,Semnan,Semnan,"Saudi Arabia",EMEA,EMEA
AS-2401,"Alan Shonely",Canada,Consumer,Vaughan,Ontario,Canada,Canada,"North America"
AS-2402,"Alan Shonely",EMEA,Consumer,Zaporizhzhya,Zaporizhzhya,Ukraine,EMEA,EMEA
AS-2851,"Alejandro Savely",Africa,Corporate,Nkongsamba,Rabat-Salé-Zemmour-Zaer,Zimbabwe,Africa,Africa
AS-2852,"Alejandro Savely",EMEA,Corporate,Riyadh,Mykolayiv,Ukraine,EMEA,EMEA
AS-451,"Aaron Smayling",Africa,Corporate,Chimoio,"Western Cape","South Africa",Africa,Africa
AS-452,"Aaron Smayling",EMEA,Corporate,Bagcilar,Istanbul,Turkey,EMEA,EMEA
AS-6301,"Ann Steele",Africa,"Home Office",Onitsha,Maritime,Togo,Africa,Africa
AS-6302,"Ann Steele",EMEA,"Home Office",Ordu,Ordu,Turkey,EMEA,EMEA
AS-901,"Adam Shillingsburg",Africa,Consumer,Sale,"Western Cape","South Africa",Africa,Africa
AT-104351,"Alyssa Tate","Southeast Asia","Home Office",Surakarta,Karnataka,Indonesia,APAC,APAC
AT-104352,"Alyssa Tate",South,"Home Office",Vienna,Vienna,Spain,EU,EU
AT-104353,"Alyssa Tate",South,"Home Office",Toluca,Sonora,Venezuela,LATAM,LATAM
AT-104354,"Alyssa Tate",West,"Home Office",Tamarac,Ohio,"United States",US,"North America"
AT-107351,"Annie Thurman","Southeast Asia",Consumer,Singapore,"Tỉnh Cần Thơ",Vietnam,APAC,APAC
AT-107352,"Annie Thurman",North,Consumer,Paderborn,"Provence-Alpes-Côte d'Azur","United Kingdom",EU,EU
AT-107353,"Annie Thurman",South,Consumer,Villahermosa,"Villa Clara",Mexico,LATAM,LATAM
AT-107354,"Annie Thurman",West,Consumer,Stockton,Washington,"United States",US,"North America"
AT-4351,"Alyssa Tate",Africa,"Home Office",Kinshasa,"Western Cape","South Africa",Africa,Africa
AT-4352,"Alyssa Tate",EMEA,"Home Office","Ulan Bator",Ulaanbaatar,Turkey,EMEA,EMEA
AT-7351,"Annie Thurman",Africa,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
AT-7352,"Annie Thurman",EMEA,Consumer,Vinnytsya,Vinnytsya,Ukraine,EMEA,EMEA
AW-108401,"Anthony Witt",Oceania,Consumer,Wuhan,Rajasthan,Pakistan,APAC,APAC
AW-108402,"Anthony Witt",South,Consumer,"Sesto San Giovanni",Rhône-Alpes,Netherlands,EU,EU
AW-108403,"Anthony Witt",South,Consumer,Torreón,Zacatecas,Nicaragua,LATAM,LATAM
AW-108404,"Anthony Witt",West,Consumer,Philadelphia,Texas,"United States",US,"North America"
AW-109301,"Arthur Wiediger","Southeast Asia","Home Office",Palembang,"Sumatera Selatan",Indonesia,APAC,APAC
AW-109302,"Arthur Wiediger",South,"Home Office",Paris,Wales,"United Kingdom",EU,EU
AW-109303,"Arthur Wiediger",South,"Home Office","São Paulo","São Paulo",Panama,LATAM,LATAM
AW-109304,"Arthur Wiediger",West,"Home Office","San Francisco",Texas,"United States",US,"North America"
AW-8401,"Anthony Witt",EMEA,Consumer,Timisoara,Timis,Turkey,EMEA,EMEA
AW-9301,"Arthur Wiediger",Africa,"Home Office",Dakar,Souss-Massa-Draâ,Senegal,Africa,Africa
AW-9302,"Arthur Wiediger",EMEA,"Home Office",Istanbul,Istanbul,Turkey,EMEA,EMEA
AY-105551,"Andy Yotov",Oceania,Corporate,Sylhet,"Uttar Pradesh",Japan,APAC,APAC
AY-105552,"Andy Yotov",North,Corporate,Ratingen,Rhône-Alpes,"United Kingdom",EU,EU
AY-105553,"Andy Yotov",North,Corporate,Mixco,"San Salvador",Nicaragua,LATAM,LATAM
AY-105554,"Andy Yotov",West,Corporate,"San Francisco",Pennsylvania,"United States",US,"North America"
AY-5551,"Andy Yotov",Africa,Corporate,Nguigmi,Lagos,"South Africa",Africa,Africa
AY-5552,"Andy Yotov",EMEA,Corporate,Zahedan,Voronezh,Turkey,EMEA,EMEA
AZ-107501,"Annie Zypern",Oceania,Consumer,Wuhan,"Western Australia",China,APAC,APAC
AZ-107502,"Annie Zypern",North,Consumer,Wattrelos,Stockholm,Sweden,EU,EU
AZ-107503,"Annie Zypern",South,Consumer,Vacaria,"Rio Grande do Sul",Nicaragua,LATAM,LATAM
AZ-107504,"Annie Zypern",West,Consumer,Wheeling,Texas,"United States",US,"North America"
AZ-7501,"Annie Zypern",Africa,Consumer,Nampula,Niger,Nigeria,Africa,Africa
AZ-7502,"Annie Zypern",Canada,Consumer,Ottawa,Ontario,Canada,Canada,"North America"
AZ-7503,"Annie Zypern",EMEA,Consumer,Uskudar,Ninawa,Ukraine,EMEA,EMEA
BB-109901,"Barry Blumstein","Southeast Asia",Corporate,Wellington,Wellington,Thailand,APAC,APAC
BB-109902,"Barry Blumstein",South,Corporate,Piacenza,Saxony-Anhalt,Italy,EU,EU
BB-109903,"Barry Blumstein",South,Corporate,Zapopan,"Santo Domingo",Panama,LATAM,LATAM
BB-109904,"Barry Blumstein",West,Corporate,Toledo,Texas,"United States",US,"North America"
BB-115451,"Brenda Bowman",Oceania,Corporate,Townsville,Queensland,"New Zealand",APAC,APAC
BB-115452,"Brenda Bowman",South,Corporate,Vienna,Vienna,Portugal,EU,EU
BB-115453,"Brenda Bowman",South,Corporate,Villahermosa,Tabasco,Mexico,LATAM,LATAM
BB-115454,"Brenda Bowman",West,Corporate,Vineland,Texas,"United States",US,"North America"
BB-15451,"Brenda Bowman",Africa,Corporate,Sale,Rabat-Salé-Zemmour-Zaer,Zambia,Africa,Africa
BB-15452,"Brenda Bowman",EMEA,Corporate,Jerusalem,Jerusalem,Turkey,EMEA,EMEA
BB-9901,"Barry Blumstein",Africa,Corporate,Windhoek,"Red Sea",Sudan,Africa,Africa
BB-9902,"Barry Blumstein",EMEA,Corporate,Riyadh,Prahova,Turkey,EMEA,EMEA
BC-111251,"Becky Castell",Oceania,"Home Office",Whangarei,Northland,"New Zealand",APAC,APAC
BC-111252,"Becky Castell",South,"Home Office",Valladolid,Valenciana,"United Kingdom",EU,EU
BC-111253,"Becky Castell",South,"Home Office",Tegucigalpa,Mendoza,Mexico,LATAM,LATAM
BC-111254,"Becky Castell",West,"Home Office",Troy,Texas,"United States",US,"North America"
BC-11251,"Becky Castell",Africa,"Home Office",Nouakchott,Nouakchott,Senegal,Africa,Africa
BC-11252,"Becky Castell",EMEA,"Home Office",Istanbul,Istanbul,Turkey,EMEA,EMEA
BD-113201,"Bill Donatelli","Southeast Asia",Consumer,Xi'an,Tasmania,Philippines,APAC,APAC
BD-113202,"Bill Donatelli",North,Consumer,Pontoise,Saxony,"United Kingdom",EU,EU
BD-113203,"Bill Donatelli",South,Consumer,Zapopan,Veracruz,Mexico,LATAM,LATAM
BD-113204,"Bill Donatelli",West,Consumer,Woodland,Washington,"United States",US,"North America"
BD-115001,"Bradley Drucker","Southeast Asia",Consumer,Tottori,"Western Australia",Malaysia,APAC,APAC
BD-115002,"Bradley Drucker",South,Consumer,Trieste,Umbria,"United Kingdom",EU,EU
BD-115003,"Bradley Drucker",South,Consumer,Tatuí,"São Paulo",Nicaragua,LATAM,LATAM
BD-115004,"Bradley Drucker",West,Consumer,"San Francisco",Wisconsin,"United States",US,"North America"
BD-115601,"Brendan Dodson","Southeast Asia","Home Office",Yangon,Yangon,Singapore,APAC,APAC
BD-115602,"Brendan Dodson",South,"Home Office",Vienna,Vienna,"United Kingdom",EU,EU
BD-115603,"Brendan Dodson",South,"Home Office","Santo Domingo","Santo Domingo",Nicaragua,LATAM,LATAM
BD-115604,"Brendan Dodson",West,"Home Office",Springfield,Virginia,"United States",US,"North America"
BD-116051,"Brian Dahlen","Southeast Asia",Consumer,Newcastle,"South Australia",Thailand,APAC,APAC
BD-116052,"Brian Dahlen",South,Consumer,Hamburg,Hamburg,"United Kingdom",EU,EU
BD-116053,"Brian Dahlen",South,Consumer,Tipitapa,"São Paulo",Nicaragua,LATAM,LATAM
BD-116054,"Brian Dahlen",West,Consumer,Springfield,Virginia,"United States",US,"North America"
BD-116201,"Brian DeCherney","Southeast Asia",Consumer,Shenyang,Victoria,Philippines,APAC,APAC
BD-116202,"Brian DeCherney",South,Consumer,Vienna,Vienna,Spain,EU,EU
BD-116203,"Brian DeCherney",South,Consumer,Tehuacán,Santiago,Mexico,LATAM,LATAM
BD-116204,"Brian DeCherney",West,Consumer,Wilmington,Pennsylvania,"United States",US,"North America"
BD-116351,"Brian Derr","Southeast Asia",Consumer,Perth,"Western Australia",Vietnam,APAC,APAC
BD-116352,"Brian Derr",South,Consumer,Zaanstad,Utrecht,"United Kingdom",EU,EU
BD-116353,"Brian Derr",North,Consumer,"Villa Canales",México,Mexico,LATAM,LATAM
BD-116354,"Brian Derr",South,Consumer,"New York City",Ohio,"United States",US,"North America"
BD-117251,"Bruce Degenhardt","Southeast Asia",Consumer,Wollongong,"Tamil Nadu",Philippines,APAC,APAC
BD-117252,"Bruce Degenhardt",North,Consumer,Wolverhampton,Vienna,"United Kingdom",EU,EU
BD-117253,"Bruce Degenhardt",South,Consumer,Soyapango,"Santo Domingo",Mexico,LATAM,LATAM
BD-117254,"Bruce Degenhardt",West,Consumer,"San Francisco",Ohio,"United States",US,"North America"
BD-117701,"Bryan Davis","Southeast Asia",Consumer,Hanoi,Zhejiang,Vietnam,APAC,APAC
BD-117702,"Bryan Davis",North,Consumer,Vienna,Vienna,Ireland,EU,EU
BD-117703,"Bryan Davis",South,Consumer,"San Salvador","San Salvador",Venezuela,LATAM,LATAM
BD-117704,"Bryan Davis",West,Consumer,Philadelphia,Washington,"United States",US,"North America"
BD-13201,"Bill Donatelli",Africa,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa
BD-13202,"Bill Donatelli",EMEA,Consumer,Qaraghandy,Qaraghandy,Poland,EMEA,EMEA
BD-15001,"Bradley Drucker",Africa,Consumer,Larache,Tanger-Tétouan,Zimbabwe,Africa,Africa
BD-15601,"Brendan Dodson",Africa,"Home Office",Yaounde,Kano,Nigeria,Africa,Africa
BD-15602,"Brendan Dodson",EMEA,"Home Office",Prague,Silesia,Russia,EMEA,EMEA
BD-16051,"Brian Dahlen",Africa,Consumer,Yaounde,Medea,"Democratic Republic of the Congo",Africa,Africa
BD-16052,"Brian Dahlen",EMEA,Consumer,Mosul,"Tel Aviv",Israel,EMEA,EMEA
BD-16201,"Brian DeCherney",Africa,Consumer,Lichinga,Niassa,"South Africa",Africa,Africa
BD-16202,"Brian DeCherney",EMEA,Consumer,Warsaw,Sofiya-Grad,"Saudi Arabia",EMEA,EMEA
BD-16351,"Brian Derr",Africa,Consumer,Randfontein,Ogun,Tanzania,Africa,Africa
BD-16352,"Brian Derr",EMEA,Consumer,Najafabad,Maysan,Turkey,EMEA,EMEA
BD-17251,"Bruce Degenhardt",Africa,Consumer,Luanda,"Red Sea",Sudan,Africa,Africa
BD-17252,"Bruce Degenhardt",EMEA,Consumer,Zagreb,"Tel Aviv",Turkey,EMEA,EMEA
BD-17701,"Bryan Davis",Africa,Consumer,Marrakech,"Marrakech-Tensift-El Haouz",Morocco,Africa,Africa
BD-17702,"Bryan Davis",EMEA,Consumer,Trabzon,Trabzon,Turkey,EMEA,EMEA
BE-113351,"Bill Eplett","Southeast Asia","Home Office",Taiyuan,"Western Australia",Vietnam,APAC,APAC
BE-113352,"Bill Eplett",South,"Home Office",Vaulx-en-Velin,"Upper Normandy","United Kingdom",EU,EU
BE-113353,"Bill Eplett",South,"Home Office",Tlalpan,"Santo Domingo",Mexico,LATAM,LATAM
BE-113354,"Bill Eplett",West,"Home Office","San Francisco",Texas,"United States",US,"North America"
BE-114101,"Bobby Elias","Southeast Asia",Consumer,Xuzhou,Trengganu,Vietnam,APAC,APAC
BE-114102,"Bobby Elias",South,Consumer,Wiesbaden,Scotland,"United Kingdom",EU,EU
BE-114103,"Bobby Elias",South,Consumer,Tegucigalpa,Veracruz,Venezuela,LATAM,LATAM
BE-114104,"Bobby Elias",West,Consumer,Miami,Wisconsin,"United States",US,"North America"
BE-114551,"Brad Eason","Southeast Asia","Home Office",Yunyang,"Uttar Pradesh",Philippines,APAC,APAC
BE-114552,"Brad Eason",South,"Home Office",Vienna,Vienna,"United Kingdom",EU,EU
BE-114553,"Brad Eason",North,"Home Office","Santiago de los Caballeros",Santiago,Panama,LATAM,LATAM
BE-114554,"Brad Eason",East,"Home Office",Springfield,"Rhode Island","United States",US,"North America"
BE-13351,"Bill Eplett",Africa,"Home Office",Kampala,"Vallee Du Bandama",Uganda,Africa,Africa
BE-13352,"Bill Eplett",EMEA,"Home Office",Zlatoust,Silesia,Turkey,EMEA,EMEA
BE-14101,"Bobby Elias",Africa,Consumer,Shinyanga,Shinyanga,Tanzania,Africa,Africa
BE-14102,"Bobby Elias",EMEA,Consumer,Riyadh,L'viv,Ukraine,EMEA,EMEA
BE-14551,"Brad Eason",Africa,"Home Office",Huambo,Huambo,Angola,Africa,Africa
BE-14552,"Brad Eason",EMEA,"Home Office",Zagreb,"Grad Zagreb",Croatia,EMEA,EMEA
BF-10051,"Barry Franz",Africa,"Home Office",Niamey,Niamey,Niger,Africa,Africa
BF-10052,"Barry Franz",EMEA,"Home Office",Almaty,"Almaty City",Kazakhstan,EMEA,EMEA
BF-10201,"Barry Französisch",Africa,Corporate,Yamoussoukro,"Western Cape","South Africa",Africa,Africa
BF-10202,"Barry Französisch",EMEA,Corporate,Diyarbakir,Diyarbakir,Turkey,EMEA,EMEA
BF-10801,"Bart Folk",Africa,Consumer,Safi,Lagos,Nigeria,Africa,Africa
BF-10802,"Bart Folk",Canada,Consumer,Edmonton,Alberta,Canada,Canada,"North America"
BF-10803,"Bart Folk",EMEA,Consumer,Riyadh,Bursa,Turkey,EMEA,EMEA
BF-109751,"Barbara Fisher","Southeast Asia",Corporate,Sydney,Queensland,"South Korea",APAC,APAC
BF-109752,"Barbara Fisher",Central,Corporate,Vienna,Vienna,France,EU,EU
BF-109753,"Barbara Fisher",South,Corporate,"Tuxtla Gutiérrez","Santo Domingo",Mexico,LATAM,LATAM
BF-109754,"Barbara Fisher",South,Corporate,Vineland,Pennsylvania,"United States",US,"North America"
BF-110051,"Barry Franz","Southeast Asia","Home Office",Valenzuela,Wellington,Thailand,APAC,APAC
BF-110052,"Barry Franz",Central,"Home Office",Zeist,Utrecht,Netherlands,EU,EU
BF-110053,"Barry Franz",South,"Home Office","San Salvador","São Paulo",Venezuela,LATAM,LATAM
BF-110054,"Barry Franz",West,"Home Office",Pasadena,Texas,"United States",US,"North America"
BF-110201,"Barry Französisch","Southeast Asia",Corporate,Jakarta,Rajasthan,Indonesia,APAC,APAC
BF-110202,"Barry Französisch",South,Corporate,Soissons,"South Holland",Spain,EU,EU
BF-110203,"Barry Französisch",South,Corporate,"São Paulo",Veracruz,Peru,LATAM,LATAM
BF-110204,"Barry Französisch",West,Corporate,Seattle,Wisconsin,"United States",US,"North America"
BF-110801,"Bart Folk","Southeast Asia",Consumer,Seoul,"South Australia",Thailand,APAC,APAC
BF-110802,"Bart Folk",South,Consumer,Marseille,Rhineland-Palatinate,Spain,EU,EU
BF-110803,"Bart Folk",South,Consumer,Mexicali,Sinaloa,Peru,LATAM,LATAM
BF-110804,"Bart Folk",South,Consumer,"New York City","New York","United States",US,"North America"
BF-111701,"Ben Ferrer","Southeast Asia","Home Office",Surabaya,Zhejiang,Philippines,APAC,APAC
BF-111702,"Ben Ferrer",South,"Home Office",Unna,Tuscany,"United Kingdom",EU,EU
BF-111703,"Ben Ferrer",North,"Home Office",Victoria,Tamaulipas,Mexico,LATAM,LATAM
BF-111704,"Ben Ferrer",West,"Home Office","San Francisco",Texas,"United States",US,"North America"
BF-112151,"Benjamin Farhat","Southeast Asia","Home Office",Sydney,"Western Australia",Vietnam,APAC,APAC
BF-112152,"Benjamin Farhat",South,"Home Office",Villeneuve-sur-Lot,Vienna,Italy,EU,EU
BF-112153,"Benjamin Farhat",South,"Home Office","Santa Clara","Villa Clara",Panama,LATAM,LATAM
BF-112154,"Benjamin Farhat",West,"Home Office","New York City",Texas,"United States",US,"North America"
BF-112751,"Beth Fritzler",Oceania,Corporate,Tauranga,"Bay of Plenty","New Zealand",APAC,APAC
BF-112752,"Beth Fritzler",South,Corporate,Thiais,Scotland,"United Kingdom",EU,EU
BF-112753,"Beth Fritzler",South,Corporate,Tegucigalpa,"Santiago de Cuba",Panama,LATAM,LATAM
BF-112754,"Beth Fritzler",West,Corporate,Tucson,Georgia,"United States",US,"North America"
BF-11701,"Ben Ferrer",Africa,"Home Office",Ndola,"Grand Casablanca",Zambia,Africa,Africa
BF-11702,"Ben Ferrer",EMEA,"Home Office",Warsaw,Silesia,Russia,EMEA,EMEA
BF-12151,"Benjamin Farhat",Africa,"Home Office",Kenitra,Oyo,Zimbabwe,Africa,Africa
BF-12751,"Beth Fritzler",Africa,Corporate,Antananarivo,Analamanga,Madagascar,Africa,Africa
